"TIME","GEO","INDIC_TO","UNIT","NACE_R2","Value"
"2012","Greece","Total nights spent by residents","Number","Holiday and other short-stay accommodation","6,222,772"
"2012","Greece","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","774,285"
"2012","Greece","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","61,054,383"
"2012","Greece","Total nights spent by non-residents","Number","Hotels and similar accommodation","50,539,507"
"2012","Greece","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","10,514,876"
"2012","Greece","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","9,959,485"
"2012","Greece","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","555,391"
"2012","Greece","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","80,566,672"
"2012","Greece","Nights spent, total","Number","Hotels and similar accommodation","63,054,739"
"2012","Greece","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","17,511,933"
"2012","Greece","Nights spent, total","Number","Holiday and other short-stay accommodation","16,182,257"
"2012","Greece","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","1,329,676"
"2012","Spain","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","139,281,970"
"2012","Spain","Total nights spent by residents","Number","Hotels and similar accommodation","102,101,248"
"2012","Spain","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","37,180,722"
"2012","Spain","Total nights spent by residents","Number","Holiday and other short-stay accommodation","20,612,849"
"2012","Spain","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","16,567,873"
"2012","Spain","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","243,389,006"
"2012","Spain","Total nights spent by non-residents","Number","Hotels and similar accommodation","178,558,301"
"2012","Spain","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","64,830,705"
"2012","Spain","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","50,059,965"
"2012","Spain","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","14,770,740"
"2012","Spain","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","382,670,976"
"2012","Spain","Nights spent, total","Number","Hotels and similar accommodation","280,659,549"
"2012","Spain","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","102,011,427"
"2012","Spain","Nights spent, total","Number","Holiday and other short-stay accommodation","70,672,814"
"2012","Spain","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","31,338,613"
"2012","France","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","275,487,105"
"2012","France","Total nights spent by residents","Number","Hotels and similar accommodation","133,116,506"
"2012","France","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","142,370,600"
"2012","France","Total nights spent by residents","Number","Holiday and other short-stay accommodation","72,151,540"
"2012","France","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","70,219,059"
"2012","France","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","125,038,453"
"2012","France","Total nights spent by non-residents","Number","Hotels and similar accommodation","68,784,275"
"2012","France","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","56,254,177"
"2012","France","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","20,790,902"
"2012","France","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","35,463,276"
"2012","France","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","400,525,558"
"2012","France","Nights spent, total","Number","Hotels and similar accommodation","201,900,781"
"2012","France","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","198,624,777"
"2012","France","Nights spent, total","Number","Holiday and other short-stay accommodation","92,942,442"
"2012","France","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","105,682,335"
"2012","Croatia","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","5,103,958"
"2012","Croatia","Total nights spent by residents","Number","Hotels and similar accommodation","2,258,627"
"2012","Croatia","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,845,331"
"2012","Croatia","Total nights spent by residents","Number","Holiday and other short-stay accommodation","2,435,776"
"2012","Croatia","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","409,555"
"2012","Croatia","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","57,079,967"
"2012","Croatia","Total nights spent by non-residents","Number","Hotels and similar accommodation","18,879,352"
"2012","Croatia","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","38,200,615"
"2012","Croatia","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","22,368,430"
"2012","Croatia","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","15,832,185"
"2012","Croatia","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","62,183,925"
"2012","Croatia","Nights spent, total","Number","Hotels and similar accommodation","21,137,979"
"2012","Croatia","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","41,045,946"
"2012","Croatia","Nights spent, total","Number","Holiday and other short-stay accommodation","24,804,206"
"2012","Croatia","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","16,241,740"
"2012","Italy","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","200,116,495"
