"TIME","GEO","NACE_R2","AGE","WSTATUS","UNIT","Value"
"2012","Luxembourg","Accommodation and food service activities","From 25 to 34 years","No response","Thousand",":"
"2012","Luxembourg","Accommodation and food service activities","From 35 to 44 years","Employed persons","Thousand","2.5"
"2012","Luxembourg","Accommodation and food service activities","From 35 to 44 years","Employees","Thousand","2.2"
"2012","Luxembourg","Accommodation and food service activities","From 35 to 44 years","Self-employed persons","Thousand",":"
"2012","Luxembourg","Accommodation and food service activities","From 35 to 44 years","Contributing family workers","Thousand",":"
"2012","Luxembourg","Accommodation and food service activities","From 35 to 44 years","No response","Thousand",":"
"2012","Luxembourg","Accommodation and food service activities","From 45 to 54 years","Employed persons","Thousand","1.7"
"2012","Luxembourg","Accommodation and food service activities","From 45 to 54 years","Employees","Thousand","1.3"
"2012","Luxembourg","Accommodation and food service activities","From 45 to 54 years","Self-employed persons","Thousand",":"
"2012","Luxembourg","Accommodation and food service activities","From 45 to 54 years","Contributing family workers","Thousand",":"
"2012","Luxembourg","Accommodation and food service activities","From 45 to 54 years","No response","Thousand",":"
"2012","Luxembourg","Accommodation","From 15 to 24 years","Employed persons","Thousand",":"
"2012","Luxembourg","Accommodation","From 15 to 24 years","Employees","Thousand",":"
"2012","Luxembourg","Accommodation","From 15 to 24 years","Self-employed persons","Thousand",":"
"2012","Luxembourg","Accommodation","From 15 to 24 years","Contributing family workers","Thousand",":"
"2012","Luxembourg","Accommodation","From 15 to 24 years","No response","Thousand",":"
"2012","Luxembourg","Accommodation","From 25 to 34 years","Employed persons","Thousand","0.6"
"2012","Luxembourg","Accommodation","From 25 to 34 years","Employees","Thousand","0.6"
"2012","Luxembourg","Accommodation","From 25 to 34 years","Self-employed persons","Thousand",":"
"2012","Luxembourg","Accommodation","From 25 to 34 years","Contributing family workers","Thousand",":"
"2012","Luxembourg","Accommodation","From 25 to 34 years","No response","Thousand",":"
"2012","Luxembourg","Accommodation","From 35 to 44 years","Employed persons","Thousand",":"
"2012","Luxembourg","Accommodation","From 35 to 44 years","Employees","Thousand",":"
"2012","Luxembourg","Accommodation","From 35 to 44 years","Self-employed persons","Thousand",":"
"2012","Luxembourg","Accommodation","From 35 to 44 years","Contributing family workers","Thousand",":"
"2012","Luxembourg","Accommodation","From 35 to 44 years","No response","Thousand",":"
"2012","Luxembourg","Accommodation","From 45 to 54 years","Employed persons","Thousand",":"
"2012","Luxembourg","Accommodation","From 45 to 54 years","Employees","Thousand",":"
"2012","Luxembourg","Accommodation","From 45 to 54 years","Self-employed persons","Thousand",":"
"2012","Luxembourg","Accommodation","From 45 to 54 years","Contributing family workers","Thousand",":"
"2012","Luxembourg","Accommodation","From 45 to 54 years","No response","Thousand",":"
"2012","Luxembourg","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Employed persons","Thousand",":"
"2012","Luxembourg","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Employees","Thousand",":"
"2012","Luxembourg","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Self-employed persons","Thousand",":"
"2012","Luxembourg","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Contributing family workers","Thousand",":"
"2012","Luxembourg","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","No response","Thousand",":"
"2012","Luxembourg","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Employed persons","Thousand",":"
"2012","Luxembourg","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Employees","Thousand",":"
"2012","Luxembourg","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Self-employed persons","Thousand",":"
"2012","Luxembourg","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Contributing family workers","Thousand",":"
"2012","Luxembourg","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","No response","Thousand",":"
"2012","Luxembourg","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Employed persons","Thousand",":"
"2012","Luxembourg","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Employees","Thousand",":"
"2012","Luxembourg","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Self-employed persons","Thousand",":"
"2012","Luxembourg","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Contributing family workers","Thousand",":"
"2012","Luxembourg","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","No response","Thousand",":"
"2012","Luxembourg","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Employed persons","Thousand",":"
"2012","Luxembourg","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Employees","Thousand",":"
"2012","Luxembourg","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Self-employed persons","Thousand",":"
"2012","Luxembourg","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Contributing family workers","Thousand",":"
"2012","Luxembourg","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","No response","Thousand",":"
"2012","Hungary","Total - all NACE activities","From 15 to 24 years","Employed persons","Thousand","215.5"
"2012","Hungary","Total - all NACE activities","From 15 to 24 years","Employees","Thousand","207.2"
"2012","Hungary","Total - all NACE activities","From 15 to 24 years","Self-employed persons","Thousand","6.9"
"2012","Hungary","Total - all NACE activities","From 15 to 24 years","Contributing family workers","Thousand",":"
"2012","Hungary","Total - all NACE activities","From 15 to 24 years","No response","Thousand",":"
"2012","Hungary","Total - all NACE activities","From 25 to 34 years","Employed persons","Thousand","938.6"
"2012","Hungary","Total - all NACE activities","From 25 to 34 years","Employees","Thousand","870.4"
"2012","Hungary","Total - all NACE activities","From 25 to 34 years","Self-employed persons","Thousand","65.3"
"2012","Hungary","Total - all NACE activities","From 25 to 34 years","Contributing family workers","Thousand","2.9"
"2012","Hungary","Total - all NACE activities","From 25 to 34 years","No response","Thousand",":"
"2012","Hungary","Total - all NACE activities","From 35 to 44 years","Employed persons","Thousand","1,194.8"
"2012","Hungary","Total - all NACE activities","From 35 to 44 years","Employees","Thousand","1,061.5"
"2012","Hungary","Total - all NACE activities","From 35 to 44 years","Self-employed persons","Thousand","130.2"
"2012","Hungary","Total - all NACE activities","From 35 to 44 years","Contributing family workers","Thousand","3.1"
"2012","Hungary","Total - all NACE activities","From 35 to 44 years","No response","Thousand",":"
"2012","Hungary","Total - all NACE activities","From 45 to 54 years","Employed persons","Thousand","931.1"
"2012","Hungary","Total - all NACE activities","From 45 to 54 years","Employees","Thousand","801.9"
"2012","Hungary","Total - all NACE activities","From 45 to 54 years","Self-employed persons","Thousand","125.0"
"2012","Hungary","Total - all NACE activities","From 45 to 54 years","Contributing family workers","Thousand","4.3"
"2012","Hungary","Total - all NACE activities","From 45 to 54 years","No response","Thousand",":"
"2012","Hungary","Air transport","From 15 to 24 years","Employed persons","Thousand",":"
"2012","Hungary","Air transport","From 15 to 24 years","Employees","Thousand",":"
"2012","Hungary","Air transport","From 15 to 24 years","Self-employed persons","Thousand",":"
"2012","Hungary","Air transport","From 15 to 24 years","Contributing family workers","Thousand",":"
"2012","Hungary","Air transport","From 15 to 24 years","No response","Thousand",":"
"2012","Hungary","Air transport","From 25 to 34 years","Employed persons","Thousand",":"
"2012","Hungary","Air transport","From 25 to 34 years","Employees","Thousand",":"
"2012","Hungary","Air transport","From 25 to 34 years","Self-employed persons","Thousand",":"
"2012","Hungary","Air transport","From 25 to 34 years","Contributing family workers","Thousand",":"
"2012","Hungary","Air transport","From 25 to 34 years","No response","Thousand",":"
"2012","Hungary","Air transport","From 35 to 44 years","Employed persons","Thousand",":"
"2012","Hungary","Air transport","From 35 to 44 years","Employees","Thousand",":"
"2012","Hungary","Air transport","From 35 to 44 years","Self-employed persons","Thousand",":"
"2012","Hungary","Air transport","From 35 to 44 years","Contributing family workers","Thousand",":"
"2012","Hungary","Air transport","From 35 to 44 years","No response","Thousand",":"
"2012","Hungary","Air transport","From 45 to 54 years","Employed persons","Thousand",":"
"2012","Hungary","Air transport","From 45 to 54 years","Employees","Thousand",":"
"2012","Hungary","Air transport","From 45 to 54 years","Self-employed persons","Thousand",":"
"2012","Hungary","Air transport","From 45 to 54 years","Contributing family workers","Thousand",":"
"2012","Hungary","Air transport","From 45 to 54 years","No response","Thousand",":"
